X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,Y
-126.90665,103.49357,-31.897821,58.728836,-1.9615222,-3.1359189,-2.942937,0.3602378,-3.0343478,-0.8273261,5.5868716,-10.137715,0.72898966,-1.6241794,-10.0569725,-5.2208104,-9.046826,-4.7467213,-1.0361559,-2.845108,-6.739765,-1.5216463,-4.4996758,-0.5859348,-4.0111756,-9.295117,-6.7823095,-3.8388698,-4.3519535,-4.984763,-1.0650587,-2.9784946,-4.1617336,-3.1114492,-3.4912252,-2.4242032,-0.8430814,-1.786485,-1.4591881,-2.633734,country
-165.54424,117.90447,-33.605473,42.598927,-1.3801004,3.827964,7.166964,-7.171045,-1.6472125,0.8621202,-12.5100975,2.884921,-12.365843,-1.3205842,-6.628704,-8.863541,-5.122061,-8.087145,-4.263749,-0.15570083,-4.1316333,-1.8299931,-1.6464993,-8.099475,-2.225531,-5.0264735,-2.7544289,1.9665027,-3.7250972,-9.20174,-11.014481,-7.619543,-2.6052203,-4.3141565,-5.100129,-3.5041952,-6.658136,-3.7249947,-5.617789,-6.4394674,country
-148.98796,107.2436,11.189903,26.696135,11.397693,-3.8045828,14.0203285,-5.8768187,-11.04849,2.7971046,-8.450597,3.1810462,-0.76783913,-12.403871,-6.292442,-3.3005712,-8.160136,-6.577002,-3.674575,-2.9715986,-6.444583,-1.6221912,-4.816375,-0.5295549,-3.866158,-2.7011743,-0.67157614,-2.1707027,-0.77821916,1.109591,-0.64703923,-3.242624,-4.6614857,-5.283363,-4.380526,-1.8360753,-1.908577,0.7191533,-0.51785636,-1.1941541,country
-110.04325,134.77678,-24.017365,19.40414,-4.402763,-4.810312,-7.802365,-0.39133018,-5.4069877,-2.9562922,0.7801952,-4.774832,-0.17851044,-1.6923544,-2.4074452,-1.964049,-6.936481,-4.072655,-1.9575318,-5.7888083,-4.5880766,-4.1801043,-3.082393,-2.323464,-2.871619,-3.0426261,-4.41681,0.46229848,0.27436182,0.9921896,-1.8907301,-4.785436,-3.297303,0.07644865,0.48170686,-0.59105736,-2.2773352,-4.792475,-5.9850664,-5.067537,country
-143.05974,121.874374,-13.355456,47.767853,-12.669741,23.367556,-11.0091715,18.859142,-13.707747,15.945983,-11.358796,10.289537,-6.009821,2.7351432,-9.286382,4.509867,-8.319018,4.52536,-6.0326614,-2.349008,-6.225106,-1.1293432,-1.1464368,1.100215,2.6135848,0.26039225,5.9993696,4.8445573,0.39511907,-1.3587282,-1.9399738,-0.31942987,2.5105276,-1.6296067,-0.800822,-3.379652,-3.0501473,-3.2717514,-0.11253148,0.0017900814,country
-204.6437,121.91709,-17.759085,46.325153,-1.8045663,17.01744,-14.691548,14.671547,-19.392052,10.927665,-13.475389,1.1953377,-6.2094746,-1.688681,-8.694303,-2.5130565,-11.337749,0.18536277,-7.2900896,-7.505965,-2.1916447,-9.83988,-9.067394,-13.373414,-8.109806,-10.364696,-3.8966634,-1.849122,-1.556331,-2.9058728,-2.0822785,-1.8913454,4.62086,0.9291287,0.24980925,-4.8680634,-5.724044,-2.7380874,-2.1195314,0.9811557,country
-265.2709,138.86661,6.1286917,47.477863,-2.3875465,21.05125,4.0907435,17.650291,-12.018802,15.490483,-1.128818,7.8953543,0.50136775,-0.2252947,-3.8683393,4.057454,-3.1072855,3.006671,-1.3925425,-1.4885429,1.4602103,-0.49367964,-5.6058073,-4.11153,1.1613073,3.9383285,5.0213203,1.8362395,-3.0051103,-2.2576377,4.205465,1.7232251,1.6658665,-2.912566,-2.9811904,-3.8611808,-0.979515,2.4470093,4.1833463,3.6673148,country
-84.68879,100.969574,-16.019012,51.744453,-17.08682,22.575502,-20.29776,18.909782,-19.486069,15.338605,-17.739527,8.58395,-15.003451,6.4331317,-10.280582,3.279852,-9.553055,4.0553546,-5.586521,-0.70463467,-7.844305,0.16372636,-1.3493359,1.3201493,-3.0933964,-3.834708,-3.488109,-4.9352665,-3.6649787,-3.0305898,-1.3428724,-1.0768392,-0.78743154,-3.5248733,-0.23849669,-2.7084918,-1.1670485,-0.8737942,-2.7933078,-5.0941677,country
-175.00964,115.713554,5.100794,58.16809,-3.3074555,29.656012,-10.033722,19.659372,-16.311836,13.744991,-8.834571,7.2225156,-8.883326,4.751006,-11.4880905,0.9202145,-8.160395,1.1886197,-7.9795494,-5.6592975,-1.9594485,-0.23740636,-0.27988154,-0.18092307,3.776479,-1.9906611,-7.8146586,-4.084568,1.7414806,4.363256,0.5021293,-5.146387,0.5475232,-2.3173182,-0.070737764,-1.4206616,-0.1025655,-0.29512262,-3.9851959,-4.004377,country
-82.9455,122.53113,-16.672253,40.01724,-15.014211,21.675642,-18.251837,18.362713,-17.989063,16.989252,-16.042936,8.533767,-8.709853,10.766406,-4.6239805,7.2427526,-7.600783,5.2961807,-5.5097103,-0.18257082,-2.317972,1.261785,-3.518776,-2.200017,-1.8962736,-5.51522,-1.6815655,-0.06719495,-2.3792872,-4.1867757,-2.3333132,-1.8243264,3.8507824,-0.7889519,-2.2117958,-5.432317,-2.525692,-3.559738,-1.1464887,-0.4134209,country
-164.78546,123.44315,4.22473,48.800877,-5.1533303,22.848055,-7.809706,19.28812,-11.021052,21.256647,-9.741073,5.161778,-6.143532,5.4232335,-9.920733,3.9091344,-7.3305373,1.3860341,-8.843821,-3.7325783,0.8821719,0.7519357,-3.436096,-6.7594824,-4.080282,-1.33074,1.5267917,-3.6041791,-7.078644,1.9851016,9.46375,4.7783995,-1.3052822,-9.3614235,-3.6313424,-5.904126,-2.4859583,2.4844074,6.6598883,3.094175,country
-137.86005,121.520035,-13.279323,43.328953,-10.695389,17.859846,-7.950051,9.101155,-19.791092,9.442091,-19.604746,6.9056215,-12.5497055,-0.7610515,-9.155741,1.4590725,-8.294413,-3.7427933,-6.868958,-0.47401813,-8.603999,-5.070343,-0.95841783,-0.6671016,0.76142865,0.56948453,-1.6941574,-5.272512,-7.2169123,-6.8479056,-2.756328,1.1897668,0.32908958,-5.9705825,-4.475215,-3.872141,-2.6900566,-3.4403985,-2.1928396,-5.4815736,country
-101.2983,120.435974,-0.4128397,49.03769,-15.870199,19.87758,-13.0966215,18.572927,-15.718036,15.243732,-5.91671,6.6559696,-10.362755,7.086759,-8.216911,6.206989,-8.38423,2.9266849,-6.6580515,-1.3242375,-3.848634,-1.6140376,-3.385451,-2.063811,-1.6362456,-5.633273,0.667279,-0.017047644,2.5674262,2.7990422,0.86663634,-3.833789,-5.2897806,-5.790834,-1.9371052,-2.4665253,0.7020257,-0.1059828,-1.2855994,-2.875352,country
-185.06337,120.51211,29.720224,56.37222,-3.028255,22.213934,-10.350044,20.053122,-13.679165,9.170145,-6.430171,3.3002465,-8.73294,5.0033126,-9.221929,3.7827632,-10.196797,5.9067483,-4.4166937,1.5806316,3.917805,4.490803,-2.0776331,-2.9778652,0.28188592,-11.124178,-6.022149,-3.1096256,-1.1520694,-0.11340665,0.36998814,-4.385495,4.0991435,4.6036515,3.7003691,-0.834613,-1.8823948,-2.4209783,-5.175539,-8.094725,country
-178.47949,130.10803,12.076066,47.04983,2.611667,24.099434,-4.625375,22.778528,-10.929766,13.5343075,-6.8069158,8.726394,-6.0959067,4.0816507,-5.1550674,7.86254,-5.255989,3.9590065,-3.1323974,-4.381459,-3.0786564,-2.6368172,-6.177189,-8.2784395,1.5349187,0.9539641,4.9283934,4.239375,2.8647575,1.0677098,4.501273,-0.3446989,-0.92186123,-2.38881,-2.1902654,-2.6694398,-1.8332436,1.6581527,2.934331,-0.9820586,country
-186.33115,135.86916,5.9504013,45.837704,-5.776936,22.777603,-12.992677,17.12588,-13.762872,9.738707,-8.365436,6.6548285,-9.085711,5.422782,-6.856298,1.5570384,-8.555395,5.4461145,-4.3698983,-4.716567,-4.245699,0.052013777,-3.0752368,0.32304564,4.226158,-4.389682,-4.597848,-5.997843,-0.47503856,0.8648897,2.8802233,-1.1332684,-1.0917745,1.5176901,0.69989115,-3.8551135,-5.698007,-7.1431146,-5.930363,-8.374804,country
-94.152916,109.18758,-11.8546715,41.57272,-19.482601,23.833263,-19.930464,20.372795,-17.291353,16.56533,-10.201443,9.38751,-10.049829,7.798575,-15.0875025,3.273007,-10.460257,7.5392833,-5.544067,2.2245817,-3.1418664,-0.7605595,-3.5084386,-0.19738977,1.8650656,-5.299004,-1.816995,-4.9062443,-6.710111,-6.0592027,-0.6174306,-0.6090739,-0.15251824,-3.4411626,-1.9645036,-2.5927331,-1.3599303,-4.1617537,0.7802421,1.0866026,country
-185.41428,118.49516,17.795776,48.869015,-2.1734657,21.354282,-8.994565,20.53351,-11.412323,9.274986,-5.478168,5.76185,-2.9883935,3.4418387,-6.0757136,1.2715186,-5.935121,7.086093,-2.1568449,4.887724,5.5330896,1.3662115,0.43977275,2.03112,7.788232,1.3384676,-0.32168698,-2.474855,1.8574557,5.0120063,4.6446953,-6.0969725,-4.9020443,-4.761676,-1.961612,-3.5974915,-3.461273,-0.90107846,-0.8925551,-0.253776,country
-217.81781,128.37343,-7.5112424,39.2846,-2.541402,18.173687,-15.148812,16.760803,-15.247553,4.8962364,-6.500653,2.9013944,-11.492002,-0.10292538,-10.617553,2.2566464,-9.159387,6.8608007,6.236822,3.3703074,4.5474114,-1.719247,-6.919327,-7.239414,5.210551,-1.1175696,0.35601628,-1.4226712,-5.476937,-8.153261,-0.63699573,-2.9494784,0.042028535,-8.7915325,-4.631284,-3.333643,-4.228141,-1.5914704,0.55317354,5.7751946,country
-250.85716,163.07423,-3.8745751,30.153011,5.589061,7.5009403,4.0263863,-2.1164129,-5.4775133,-1.062121,-9.981778,1.8189913,-8.753831,-7.0452027,-4.219442,-8.841708,-7.4066963,-3.3003654,-5.1424313,-9.970611,-8.490679,-9.496826,-6.0471272,-6.42681,-2.523809,-3.943917,-1.9538164,-1.9321836,-5.7993793,-6.0801415,-2.0403657,0.9144211,-0.82113034,-0.5300956,-1.5090766,-4.179321,-2.7341905,-2.62933,-4.9386578,-4.475983,country
-102.481804,135.68375,-46.884445,32.738888,-11.159096,23.469543,-9.779007,16.897072,-11.684482,13.215306,-7.1829667,4.746215,-8.193246,2.5920877,-2.9957347,6.7960844,-2.067776,3.283619,0.27031162,-4.220294,-7.762865,-7.0843935,-5.131422,-4.3410964,-1.5735568,-5.3584714,-4.4661136,-7.0472207,-4.251961,-0.9039506,4.917803,-0.6879906,2.1821685,-1.0242043,-2.7261853,-3.507578,-1.0712494,-3.017875,0.16588289,-2.2549012,country
-328.71906,167.03047,13.017286,28.825632,11.251771,14.431291,11.699713,7.8014154,-11.720729,2.3800795,-8.350321,-3.8527918,-6.739853,-5.7612166,-8.242394,-4.5422,-1.0535564,-4.6027017,-2.859498,-2.230309,-1.5327367,-3.5084205,-3.955091,-3.2431052,-1.6008478,-4.9155436,-2.99868,-2.5819263,-4.1263494,-1.3906246,1.5512806,-1.6621162,-1.1873382,-2.4182365,-3.312948,-4.1002183,-4.956531,-4.040802,-2.9560015,1.7826391,country
-229.49329,157.29971,-16.750404,31.881748,-0.108054414,16.648754,1.357668,12.212552,-3.8637102,6.835824,-4.2673755,1.3341368,-5.9014387,-4.0228686,-5.2541885,-4.5474105,-6.798796,-4.4025044,-4.171965,-6.34093,-5.2999935,-6.915907,-4.63613,-0.33658788,-1.5880105,-4.8950915,-6.3636875,-8.454921,-4.21534,-0.41735765,3.5298944,-3.301648,-5.6139646,-4.4643617,-0.089794986,-0.7175371,0.6726386,1.4995967,-1.203182,-5.1224036,country
-217.11801,136.18945,-10.363231,51.37767,2.598726,15.119396,-0.6796688,12.281109,-6.2290382,7.803085,-5.412614,3.6122782,-2.7987616,-0.34982854,-0.5604939,0.36267787,-2.2479203,-2.495412,4.185377,0.34537807,-6.1710067,-8.408042,-1.197812,-1.3418546,-1.1457858,-3.8283966,-3.5860927,-8.08265,-3.296661,5.876032,1.0229547,-10.822554,-3.221858,1.3738384,-1.9128199,-1.4889264,-0.53199476,-1.896908,-4.3662705,-6.5754213,country
-99.33054,117.57579,-29.873356,40.84807,-15.25619,27.988764,-11.962531,13.341765,-11.372493,10.539091,-8.746651,8.420694,-6.837034,0.44689474,-5.3098555,1.6531308,-7.3515162,0.52297896,-1.4633932,-5.9213367,0.385623,-1.4161061,-2.3153276,-2.5142195,-1.9202353,-4.5323534,-0.045040924,-3.6209257,-2.1630573,-4.372739,0.40942964,3.8695087,3.7100222,-1.5037583,-3.599382,-3.5880387,-2.288406,-4.1276026,-3.0349743,-2.0734987,country
-185.85483,155.27069,-25.015507,20.559324,-3.8406792,-0.5795828,-4.573758,-5.901456,-16.531107,-0.44806433,-16.299582,-4.212399,-16.804678,-4.549109,-8.363047,-9.982121,-7.767383,-8.349513,-6.849295,-10.196375,-7.192376,-6.4105167,-6.0902267,-0.05847274,-3.414234,-7.2277813,-5.0400577,-5.7660728,-1.2386621,0.6104746,-2.2457623,-4.161141,-3.1996093,-0.40162814,1.3694146,-1.3699421,-2.7707288,-4.947698,-3.057843,-3.5273097,country
-96.24628,131.92442,-26.341778,35.975468,-22.810158,14.495446,-11.845881,11.814583,-21.22422,11.547977,-12.930905,7.1881924,-13.941332,2.9535449,-5.0283113,1.5337491,-4.391591,2.5518255,-5.360049,-5.971147,-9.437674,-4.183003,-4.534687,-0.70114005,1.4837862,-2.6885562,-4.2848473,-7.210746,-5.781684,-2.127776,1.1465759,-1.4587015,-2.9206357,-6.6374984,-3.4192526,-2.5470736,3.8394246,2.994058,4.3999467,-0.7107448,country
-167.00668,132.4709,-17.308983,46.921646,-3.6383252,20.937962,-8.8259325,8.533768,-15.142039,8.106652,-16.94435,6.661936,-10.934709,1.1028379,-6.292039,-3.63586,-7.384878,-2.1708188,-3.835291,-9.659088,-0.6621338,-4.1306887,-7.8961816,-6.7741165,-5.9502707,-7.204184,-2.3170793,0.1073801,-0.7741517,-5.2577753,-4.2952156,-2.7882495,2.5707116,0.8282244,-1.7973839,-4.8472605,-4.5844026,-7.305001,-2.7010052,-0.88094753,country
-207.24358,130.93799,-18.50727,33.30124,-3.9344985,15.381376,-6.393797,2.9486027,-16.781153,7.0790563,-8.595193,4.7997184,-12.249362,-1.0135845,-4.5457964,-6.0678244,-5.5366726,-2.3692818,-6.538889,-5.8997445,-6.931266,-8.585141,-6.526326,-5.0200167,-3.8380504,-6.983379,-0.5432028,-1.776343,-0.3652325,-1.1095655,-5.7461557,-7.4676094,-5.1653466,-1.5242592,2.6575801,-0.68908817,-1.8393846,-5.3931947,-5.3304377,-4.933318,country
-60.91825,105.47954,-16.908377,40.71572,-15.026839,36.03335,-12.812083,17.487259,-16.74124,11.76303,-10.137154,13.1968,-12.209422,2.3499122,-12.19226,6.4409447,-1.7899203,6.3283567,-1.3317661,-2.7994835,-8.595864,-4.578831,-4.3163376,-1.175501,-5.354088,-1.6088543,-3.5167782,-7.3851304,-3.4004042,-4.646108,-2.798693,-2.8928235,2.1337054,-2.450756,-4.1611137,-5.1809087,-1.5958377,2.2228591,1.2727623,-6.7173505,country
-183.98438,159.79948,-23.137691,43.02262,-9.470626,8.825906,-1.6558597,4.3491735,-13.371262,0.83122236,-13.96949,1.4447744,-7.3807516,0.61156195,-3.391394,-3.59196,-9.069878,-3.1678312,-4.073247,-7.056792,-4.823802,-7.967898,-4.552418,-2.6316648,-2.5386343,-5.500825,-4.6353254,-7.1041403,-4.347316,-3.27493,0.03533696,-3.6923401,-4.5822515,-2.8196564,-3.5907583,-3.803771,-1.6221625,-3.966485,-1.8237838,-1.5893413,country
-118.21476,152.95572,-46.51243,31.121635,-17.298687,6.282562,-3.6962414,13.058594,-13.1422205,15.704863,-13.088502,5.70854,-10.694908,1.0137243,-6.701207,2.588542,-9.805691,0.15128,-3.4621062,-7.41515,1.558508,-3.28287,-7.654164,-5.377514,-3.238706,-3.8852308,3.97016,-1.6638721,-3.5702744,-7.3779154,0.43276948,1.7494371,-1.2011335,-5.23649,-5.0890226,-8.123109,-1.9191558,2.1987872,5.526487,3.3311822,country
-302.41068,150.1164,-3.7138388,26.95196,-0.2614174,13.506062,7.233895,4.227106,1.7578516,6.5712256,-0.50072825,7.9061255,1.3247037,0.47741774,0.087967664,-3.1984918,-1.8258468,0.8787182,0.57832617,-3.156568,-4.8881965,-2.8729305,-0.9230073,-2.2313814,-0.56683654,-3.3407924,-2.7452002,-1.7191831,-0.35589388,-1.908856,0.11637802,1.1423863,-1.6358052,-1.0637543,-3.707271,-3.1616397,-1.946712,-3.9467733,-3.9896483,-1.2539729,country
-229.05678,180.33003,4.5372114,24.171108,1.0911435,4.0153756,-6.0064874,1.9028653,-13.129048,0.015985735,-13.5007715,1.5909431,-13.422154,-5.68734,-7.6039324,-9.792611,-3.785126,-4.7948513,-4.7134557,-2.9597528,-1.7396116,-3.4509246,-6.1525292,0.122151785,-0.024962576,-2.6124513,-0.76042396,-3.7885666,-4.680523,-4.6649027,-2.7819636,-0.7121092,0.46289185,-1.4190727,-2.3434637,-1.4549481,0.5149807,-2.9177275,-2.611428,-3.2039587,country
-101.02087,111.61904,-13.149067,44.606804,-5.94553,29.338867,-7.9442205,19.591711,-22.431093,17.265936,-17.816374,11.403573,-12.458793,1.6445949,-8.516321,2.725518,-7.2944236,4.8751426,-1.2057087,-1.2987938,-7.358301,-3.1193113,-4.657224,-1.2160047,-3.13772,-0.36472756,-1.755903,-4.0138474,0.25607297,-0.72062606,-1.3851901,-5.454389,-3.078295,0.82598805,3.4774046,-1.752526,-0.0785041,-1.548289,0.2112238,-3.9584422,country
-74.15763,107.61035,-21.188368,47.216305,-5.9845834,17.79499,-20.406624,14.978622,-15.971437,15.732458,-14.664344,10.680037,-10.130847,4.4517035,-7.6493077,6.928254,-9.016342,4.171889,-3.7496874,-3.5898664,-7.071166,-0.65049857,-4.228011,0.055126972,-0.16182849,-2.681613,-3.4226258,-1.6112754,0.661565,-0.87447923,3.0681138,2.309567,1.6924087,0.53169936,-1.4316032,-5.2768874,-1.9753008,-2.6096659,0.40313283,-1.6421432,country
-68.574776,101.349686,-16.8994,51.507854,-10.240494,20.057522,-21.787128,15.519601,-18.788992,16.34265,-17.896719,12.110843,-13.195823,3.8828964,-8.877574,5.0218263,-9.8212,6.5356474,-4.5066094,-1.8112191,-5.5996213,0.07611474,-6.6532197,-1.0045005,-1.6041807,0.17661637,-1.8880904,-1.252689,-2.3021767,-4.2624354,-4.920379,-4.4354024,-0.03587686,0.652793,1.9445542,-0.54023296,1.7760141,-1.7901701,-1.1503682,-2.8190877,country
-148.53708,141.28717,-15.904905,44.664753,0.9870618,13.670254,-13.241114,12.6545315,-11.708021,12.162337,-10.482789,9.917887,-5.0692515,1.3543676,-0.5595954,2.864251,-8.093959,2.1128888,-2.4824815,-4.4323597,0.8833629,2.7009306,-2.0550332,-2.690621,-2.3961742,-1.8890741,-1.7502109,0.4021506,1.6632249,-2.278659,-0.5105551,-0.16415748,4.697926,1.070661,0.80812246,-4.2179484,-1.1867988,-3.7444956,-3.275941,-1.7508103,country
-80.230835,108.203285,-23.831284,52.62174,-6.4135385,15.064379,-17.638653,9.731315,-16.172585,8.9045315,-15.960604,8.001686,-10.708485,4.5626254,-4.965905,3.9872458,-9.806828,2.6839185,-8.187603,-5.236678,-4.4766216,-1.2993897,-5.281935,-0.905004,0.7486176,-1.8719348,-2.8614025,-2.6408038,-1.4513228,-4.013519,-1.751047,-5.4199185,-0.65258527,-0.28310663,3.853735,0.80139536,1.5990205,-4.200915,-3.0356364,-3.3866746,country
-146.03406,124.633896,-17.923777,49.246246,-0.16373,22.78391,-7.1801314,16.748545,-9.71323,15.436437,-7.632503,10.915412,-3.4583304,5.4289284,-4.934321,5.1209855,-8.048678,2.6393735,-1.8593752,-3.4213555,-0.9543814,-1.0715734,-3.1822305,-2.7379577,-0.52834517,-3.2739563,-1.3222789,-1.006792,-0.33025232,-2.9080384,4.275816,1.4250754,0.17170644,-2.8009908,-2.180649,-5.5686193,-1.0790125,-1.6271374,-0.63615596,-2.4403572,country
-122.42891,111.49043,-13.700005,53.85051,-2.679243,19.700176,-14.1241455,13.753136,-14.02773,14.631097,-13.9932375,9.227839,-10.554295,3.0150752,-8.303682,5.0866604,-9.635658,4.3253803,-5.681362,-1.660016,-3.0244136,1.442854,-5.2406435,-0.16076316,-0.68112963,-4.0990753,-2.9176698,-1.1311765,0.01390235,-0.7478252,0.8733662,-3.4387598,-1.910976,-4.363979,-1.7493911,-5.0252757,-1.4285563,-1.290555,0.4698184,-2.344295,country
-170.8428,124.75503,-19.23662,39.212093,-3.7663841,15.302875,-12.9792,8.529965,-11.831754,11.324966,-13.776035,3.11416,-10.082476,2.9053109,-5.4852047,2.5340974,-9.193725,1.0816598,-3.5736284,-6.710675,-4.110691,-5.520605,-6.9998884,-3.063347,-1.5752664,-5.8537765,-3.3221912,-1.3060718,0.48916906,-5.709856,-4.791679,-6.6839337,0.3508822,-0.47849402,-1.1686143,-1.0382905,2.823337,-1.764213,-5.1416817,-4.4065475,country
-121.959,123.24601,-8.496771,51.599014,-0.10669129,20.418154,-11.878725,16.262133,-11.5288105,11.832639,-8.090615,9.130125,-8.650755,5.554147,-5.71355,3.9488192,-5.4610395,4.971839,-3.0476742,-3.3254604,-1.7712415,0.48022148,-3.1462512,-2.0068815,0.87522393,-2.0656118,-0.99552363,-0.7815672,0.8468181,-4.222518,0.3813166,0.22271526,2.2025125,-0.90865815,-1.4379086,-4.1488333,-1.1905695,-1.829271,-1.4054348,-2.1076057,country
-205.06755,140.98952,-8.963087,36.968815,6.427648,14.869453,-4.316959,12.22562,-11.42915,11.855211,-7.889388,9.9110365,-2.3491375,4.485367,-5.00091,3.1456826,-4.526889,2.6499436,-3.1149898,-10.708284,-8.786459,-3.1915102,-4.1831264,-1.4341213,0.65516984,-0.35848397,0.66955405,-3.4688315,-3.2058568,-0.91943824,4.8224697,0.31367788,0.17980121,-5.6319714,-1.658316,-3.0436454,-1.194321,-4.031612,-3.6627505,-2.9471774,country
-111.09919,94.025856,12.438059,16.629438,8.1260395,15.663839,-1.4103329,7.014441,0.959783,-1.4994507,-3.0789328,-5.0989857,-3.715649,0.21363014,-2.111481,-1.8266252,-5.3254986,1.2326591,-5.604142,-3.6123145,-5.3924966,-1.5270562,-2.824352,0.97653764,-2.2984998,0.9426514,-3.4504747,-1.1514236,-3.3889396,-1.492988,-2.9045131,-3.3896675,-0.9524114,0.2930763,2.6836119,5.0475416,-0.5308099,-0.6431655,0.7179778,0.49695498,disco
-29.0431,51.860497,-7.5676084,21.507437,8.141378,18.118084,6.8945746,6.569047,0.71136457,11.159763,-1.816327,1.6355901,-2.5911899,-1.3763999,-3.614617,0.21744074,-0.39202875,2.632409,-3.3654647,-0.08974962,-2.485294,2.1648226,-1.4023752,-0.74788564,-7.9756308,-2.390454,-0.5461741,1.7155746,-2.9266357,-5.172905,-1.956198,1.8450623,-2.123195,-3.9969828,-5.1098676,-5.562187,-3.2660313,-2.8443766,-1.0551538,0.9945268,disco
-53.1693,57.173717,21.160828,11.3052635,18.118341,1.6628116,0.34510267,2.3239794,-5.1052694,2.747911,3.1522436,-5.5144773,-3.1615028,-0.5241285,-2.6467953,-1.988998,-1.2340914,-3.3621638,-3.7318506,-1.4488603,-0.67799747,-5.244296,-5.637661,-7.1498,-0.10558759,-3.3291986,-1.641457,-2.5982668,-1.7467448,-0.89902604,-0.2226014,-5.9359026,-5.4585915,-4.2818294,-5.2598553,-4.3154306,-5.533428,-3.6417925,-2.6881242,-1.9191002,disco
-44.433094,52.32051,3.242855,43.93931,12.584174,24.506044,4.923503,15.30651,2.041092,10.386366,-1.4623228,8.834608,0.41668233,4.6652493,-1.834696,2.9817386,-2.0356004,-3.349819,-4.1517015,-0.35668182,-3.5177221,0.023690013,-2.3539045,-1.7746733,-3.1682973,-2.2861269,-3.4935424,1.0460532,-1.7083532,-1.0162975,-1.1993166,1.2413849,-0.5013203,-0.89240533,-3.6502612,-4.1523137,-4.0539417,-0.8939802,2.530301,-2.1489778,disco
-83.55509,64.49134,5.6444163,2.70193,0.78633976,6.165176,1.884115,1.9749736,-1.8108131,1.8658113,2.4624798,-0.22272581,2.9572232,-3.381376,-0.87036985,0.042189572,-1.568908,0.56300366,0.30448678,-2.7792041,-0.83016753,-1.3021865,-2.508085,-0.57108426,-2.7016442,-1.4063914,1.6583697,3.093314,4.57248,-1.9858301,-0.19741951,-0.4077175,0.57835555,-1.567211,-0.32453454,-0.4124653,-2.9552047,-0.4742147,-0.47165626,-1.4837298,disco
-24.816133,73.69842,-11.7444935,28.30463,6.291743,2.1907132,8.419229,12.195894,-4.0575852,13.498219,1.8683927,-0.925946,0.53389007,2.4650357,-3.8139136,-0.9200627,-0.9959542,-3.4695203,-0.9604259,0.0076328553,-1.1367698,0.24560359,-2.9277809,-1.0773228,-2.8841703,-1.6699755,-0.39346957,-0.99026674,-4.3168573,-4.362452,-2.8457115,-0.11489894,-1.0379562,-1.8481097,-3.3157628,-2.5195925,-3.222634,-2.9620466,-2.2324545,-1.0896972,disco
-14.574817,65.19933,-19.888515,31.502686,-4.8146987,11.865562,9.996404,5.9602337,-3.8007708,9.38057,-4.387615,3.3392262,-4.445434,-1.2698745,-0.83425266,-2.1974072,-4.739514,-2.6204548,-7.4701676,0.23054627,-3.338081,-0.26403847,3.5659237,2.106539,-1.7934192,-1.6348262,-7.138888,-2.4935117,0.9580976,-2.4946902,-9.18325,-2.4213698,-0.34959242,1.6739556,-2.2749598,-3.4421165,-3.8719099,-2.7769105,-2.0587363,-3.341408,disco
-53.432594,56.165604,-6.337501,31.602524,4.648096,16.339651,4.108209,1.8778182,-0.38534993,2.4980185,-0.54528874,0.96003777,0.49098662,-0.1742352,-1.8158447,-2.527268,0.82284206,-0.33732003,0.5601939,2.7661417,1.4095795,1.176352,0.71339995,-1.9269428,-1.168012,1.5943233,-0.5918663,-0.74284166,-1.5151992,-2.6526945,-0.39812353,-1.1921229,-3.8573742,-6.824415,-5.6969175,-4.3125396,-4.4488964,-1.6206287,-1.81019,-2.0660655,disco
-32.569878,65.03629,-26.761168,30.300564,5.697337,11.660783,-2.227687,10.421782,-2.3734114,5.365474,-3.8786147,-0.8631799,-0.2106436,3.4743693,-3.0502956,0.35862792,-0.93389267,1.1889795,0.026238352,2.9308531,0.34288597,0.63033456,-2.2672782,-1.1373698,-2.7775586,-0.38159767,-2.8521755,-3.6346374,-4.1927795,-1.3664818,1.1149043,-1.4014038,-4.9513626,-0.11752886,-0.5645577,0.73088866,-0.68677753,1.3572547,0.78922355,-0.71258134,disco
-68.92688,63.117622,-15.855327,28.002327,8.173502,7.323385,-4.9316792,9.490028,-0.974049,-1.5963368,-6.184394,-3.936597,-1.1669567,-6.5405774,-6.1709123,-5.039419,-4.40163,-5.379509,-1.6691306,-0.8976508,1.230479,1.0306517,-1.730502,-3.1451833,-0.80398643,-2.6987977,-1.8211155,-2.0863023,-0.70277476,-2.28333,-4.967818,-6.9197707,-5.5043926,-3.3323255,-4.033358,-6.7527614,-4.241201,-0.82757705,-1.7598426,-3.188972,disco
-6.7652006,61.12943,-16.672161,27.438726,7.734437,16.013573,4.646263,11.44598,0.34369332,9.835787,3.1894264,5.0318027,-1.8564007,1.4831405,0.94239396,-0.4373805,-0.73053473,4.4428086,-1.8508502,-0.60732126,-0.59528744,1.4523764,-0.8492197,2.0765984,-0.4653199,-1.7442139,-1.6971629,1.5843495,-1.0747522,-1.1044016,-1.4562981,0.6418506,-1.0502968,-0.13888882,-3.5365834,-1.4678453,-1.2041445,-0.5887872,-2.1391406,0.8346086,disco
